Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Mexico,MEX,..,498.559390619274,1016.27152817736,1062.24538653138,1089.15254817402,1093.28675776459,1100.85913214163,1101.81204678275,1152.4465342236,1190.11002808737,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Micronesia, Fed. Sts.",FSM,..,163.434507699324,326.673941255399,365.264319923717,390.7682971044,378.795368863751,369.594372972578,366.358446734171,348.403573085271,353.096322280424,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Moldova,MDA,..,149,612,631,631,810,827,859,877,1207,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Monaco,MCO,..,3461.78708351201,8103.22982826263,8141.20861346881,8065.14862647755,8020.61015763306,7885.44398074393,8193.69460267326,8011.1791302231,8788.7120203039,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Mongolia,MNG,..,207.517559443925,471.437926342771,455.705971418256,496.137064573387,496.074921618573,559.566590509435,583.619273685997,574.215420483688,885.951610923148,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Montenegro,MNE,..,..,1206,1446,1544,1546,1769,1956,2314,2439,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Morocco,MAR,..,145.661293426231,392.615132966192,397.05341980251,397.373042269543,400.997689159696,414.766655024864,433.891513378091,471.731606174916,515.76056430537,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Mozambique,MOZ,..,10.4186693801968,72.8162311399618,87.3719630872157,99.772283089296,100.888719350246,107.080499969094,106.520863190697,99.3417718596873,121.998019715572,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Myanmar,MMR,..,19,180,230,211,219,229,237,246,254,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Namibia,NAM,..,475.670056070575,892.119045575653,1076.29158795116,986.566571988346,901.828619147007,874.181433528032,879.456273725399,849.546486466537,941.72842900922,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Nauru,NRU,..,1152.68163213823,947.103371391166,1677.31149431052,1343.02250340415,1349.47043078942,1466.05627696009,1523.66710553118,1739.88228763482,1873.14238366735,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Nepal,NPL,..,47,147,160,159,165,172,182,207,228,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Netherlands,NLD,..,2466,5214,5204,5274,5585,5811,6127,6718,7179,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,New Zealand,NZL,..,1607.11577914585,3507.99389050271,3493.66199328289,3727.76816062296,3839.43309115587,3891.08642395332,4377.54456741863,4606.93994713534,4753.72182523075,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Nicaragua,NIC,..,144.10891754891,390.020532162547,416.508663872975,452.185582586811,492.605581151292,490.523106885656,477.72614778961,472.886585790171,599.859586088892,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Niger,NER,..,35.1416731091449,50.3728579926489,60.856517380226,51.7139743494394,64.4581624825436,64.7919863854724,71.8971869192471,79.0430586347966,75.7957048048897,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Nigeria,NGA,..,76.9545764337119,181.344918916091,191.349064125757,188.2079135141,191.878609655849,161.067554705078,157.949735583775,173.478128261402,220.443166093149,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,North Macedonia,MKD,..,543,830,865,948,993,1065,1250,1315,1535,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Norway,NOR,..,2857,6193,6142,6271,6631,7019,7325,7457,8275,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Oman,OMN,..,1061.88303367066,1398.47206211423,1486.47461063073,1411.43541399482,1353.04157726323,1126.08967344321,1341.43770329579,1787.15667507065,1646.55911918352,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Pakistan,PAK,..,72.7645492702715,109.884677461048,114.344565517936,121.664609462048,136.298029929667,148.086159114774,153.052331998818,155.857454076692,167.342603697822,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Palau,PLW,..,843.766861180476,2009.2626701757,2030.53911307357,2128.71472199215,2237.98678831973,2340.60320877339,2477.65914198973,2471.33236920525,2563.3428432839,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Panama,PAN,..,620.695036983948,1646.39285471722,1825.60699375908,2051.4596866,2266.84599885279,2510.70657514913,2783.81493323903,2907.32231149663,3088.58064154029,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Papua New Guinea,PNG,..,41.9469450114908,115.489816318994,67.3860237692514,89.7585258094094,88.4518499281393,91.0383225624945,95.6743316391551,90.846219030302,92.8246040443623,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Paraguay,PRY,..,415.603143490033,822.520615695209,832.190350379242,869.435602962316,899.103365166989,956.393267911478,1015.69879888063,1078.12696437341,1221.83271137587,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Peru,PER,..,215.002756944909,572.309366796476,576.4149772047,602.95697228114,620.83336255983,683.490719416075,699.449536092365,756.222267658329,855.868402482314,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Philippines,PHL,..,105,256,278,301,317,339,379,423,522,516,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Poland,POL,..,564,1627,1717,1857,1972,2022,2259,2291,2456,2925,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Portugal,PRT,..,1630,2679,2759,2965,3072,3285,3552,3687,4091,4464,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Qatar,QAT,..,1781.82081316083,3472.86715175887,3591.72299112035,3017.20206434534,2961.08778455041,2773.59004977001,3041.41711735244,3585.55805169468,2952.0655894741,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Romania,ROU,..,246,1035,1066,1211,1394,1627,1885,2069,2340,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Russian Federation,RUS,..,366,1352,1291,1290,1403,1556,1705,2271,2530,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Rwanda,RWA,..,22.3987235570202,116.293093949621,117.259853448038,128.154050086049,123.640962787288,140.638755796953,144.887395828665,163.032763158061,180.118535236602,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Samoa,WSM,..,132.733633004555,339.620476545118,350.783942355921,343.628971818346,322.052386586983,300.072408300284,372.938997828622,395.046844212019,413.563897725586,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,San Marino,SMR,..,..,4073.14836811978,4037.61151258706,4793.23218947312,4806.70270371245,4999.12917675291,5102.46137117047,5050.19284753403,5409.74315755951,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sao Tome and Principe,STP,..,186.154375455848,254.663690559758,203.224897419824,248.40476225962,251.885597113337,223.040311197291,219.669647098608,310.179926523417,346.88937770769,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Saudi Arabia,SAU,..,1608.98837529263,2803.69587929316,2823.9622052573,2846.25324394718,2867.97538770976,2598.78524959469,2673.01905535307,3138.94059589126,3029.47974561373,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Senegal,SEN,..,71.5864106663533,126.075222301901,132.096478562712,133.063078005239,135.699543563511,152.867298431498,160.756573225969,183.896997028852,167.077739135451,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Serbia,SRB,..,371.672142622266,1352.35737781765,1312.15749798928,1337.99331142096,1361.72801285892,1507.57476142877,1677.05964427825,1694.6458155211,2155.15826680718,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Seychelles,SYC,..,666.002995570578,1056.49016112508,1018.48632051474,1253.58054503442,1261.65870804239,1365.55528770117,1365.58772408747,1729.84447521042,1549.24426601069,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sierra Leone,SLE,..,85.7682632018085,345.900340186557,308.236468658972,259.137082259979,149.783622859107,136.669287684338,157.54260955283,156.028132368689,151.727696536482,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Singapore,SGP,..,1454.29845917894,3209.36132880226,3562.13070323327,3855.18901677695,4051.37692803802,3978.07619154444,4397.05086519512,5528.00076992904,6352.6231492785,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Slovak Republic,SVK,..,602,1999,2033,2111,2038,2093,2316,2347,2670,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Slovenia,SVN,..,1406,2626,2689,2873,2989,3237,3590,3867,4165,4388,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Solomon Islands,SLB,..,62.7207928742404,120.219553843154,109.495493306937,112.751021563724,108.941119611385,101.747885855078,117.930261204187,124.930758316719,122.212944874737,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,South Africa,ZAF,..,598.242577722576,1067.04487348173,1093.74465696005,1106.59452129185,1112.84356887396,1158.59853236421,1190.19975327386,1158.82360291231,1209.89111444347,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,South Sudan,SSD,..,..,..,..,..,86.4443973176778,55.9691893443752,51.3808484028734,50.1223587426363,33.7664667373449,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Spain,ESP,..,1471.30535397173,3045.05126416832,3185.0479294587,3340.99644645885,3542.68842892349,3674.16293211054,3959.18583587932,4084.51946612834,4367.57758262678,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sri Lanka,LKA,..,176,397,442,467,451,515,558,560,609,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,St. Kitts and Nevis,KNA,..,732.655316551361,1257.31102701434,1362.00975769499,1516.59854403725,1545.61221726004,1500.35755365281,1686.29680244748,1593.72356193947,1793.16794584299,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,St. Lucia,LCA,..,442.131716394998,646.884002520664,623.721728858476,648.756269745082,666.73402978795,669.721230031574,675.223826954528,834.54256592212,890.102514501814,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,St. Vincent and the Grenadines,VCT,..,270.670318316323,509.394496056636,511.271883479848,554.271880063678,574.248509605579,613.493592327936,629.741103330466,685.505823721009,778.290004073985,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sudan,SDN,..,105.583890823926,257.929056290245,259.687278392482,318.355373520707,279.139549416353,205.707577344659,204.419975932321,156.807257519231,127.343752878504,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Suriname,SUR,..,485.522225273356,811.593666627651,971.206056036127,876.943819746216,944.959772454808,1262.62379235093,1660.11781556072,1095.55824206644,922.085455305615,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sweden,SWE,..,2173,5193,5333,5513,5638,5888,6139,6378,6784,7017,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Switzerland,CHE,..,3361.19598115836,6652.95982515681,7073.03928953074,7442.94721005844,7560.96969305991,7641.88940605372,8068.70041611335,8337.79285001035,8998.39083887971,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Syrian Arab Republic,SYR,..,145.771041819631,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Tajikistan,TJK,..,45,221,205,215,222,245,259,315,351,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Tanzania,TZA,..,35.5055689816852,85.9858395691444,81.5320188083297,93.0251822146473,97.3440947001006,103.839761563623,101.025557922978,81.0636541450016,95.8752630928531,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Thailand,THA,..,225.815074585697,557.955352547638,595.823889915314,639.350227337849,655.280213157524,700.002724425994,711.13656921288,775.548022408105,967.402299773739,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Timor-Leste,TLS,..,..,205.054005656205,221.648691794948,215.01346416005,212.117437400038,200.283036342569,194.899655313487,372.914987146216,272.251044931747,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Togo,TGO,..,35.9993546178273,89.1701222257326,91.5679768694709,126.382565408115,128.105431041152,125.995321862045,124.162837911897,131.635664404807,129.874482564671,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Tonga,TON,..,99.931773274624,267.374955442303,245.291593223869,285.679002832277,303.924219571705,309.559777334093,314.033624489501,357.689066324775,423.359535825168,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Trinidad and Tobago,TTO,..,595.395686414161,1450.79768636232,1562.90560451466,1690.52002671663,1724.7361414823,1707.88084765442,1801.73214077458,1859.93185888083,1776.52289331183,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Tunisia,TUN,..,296.681662708357,688.352608445719,650.616875797268,664.42110912246,672.681249168517,671.564607974528,698.215225732241,746.010090212431,784.124638376888,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Turkiye,TUR,..,437,1030,1045,1119,1153,1146,1210,1280,1390,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Turkmenistan,TKM,..,172.395672148127,715.9258008817,832.149410837529,885.857669235277,994.934810042324,997.14121741843,937.086853785171,908.41449348912,958.995315949043,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Tuvalu,TUV,..,564.539683787783,497.743120712551,512.0676046085,753.895112606855,1022.10238059424,814.625033753054,1125.10912213675,902.635040173214,1028.66831844053,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Uganda,UGA,..,48.059206603992,123.5808158239,115.62476172819,110.432122168052,89.4631642042161,94.8705613516456,94.3429860096301,103.00911737755,118.915812646682,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Ukraine,UKR,..,227,736,754,801,840,903,900,941,1082,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,United Arab Emirates,ARE,..,2222.56509934782,2786.92336535314,2416.0655481766,2682.40736463708,2853.38102066944,3002.58777647683,3281.38232559293,4157.38309592775,4065.61400399455,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,United Kingdom,GBR,..,1895.53076227732,4087.61425927848,4190.53565364736,4320.89364463518,4438.51618665048,4606.09482415547,4921.8931313963,5581.50920369987,6159.79634020859,6265.54315002907,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Uruguay,URY,..,1033.547151718,1766.81837338306,1826.16179499972,1953.91786521204,2038.45217704708,2139.91668853108,2276.02756131912,2103.6859784155,2344.36254933183,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Uzbekistan,UZB,..,158,291,320,324,336,374,424,534,674,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Vanuatu,VUT,..,70.7431397951763,102.354936986971,120.066938526825,84.0503607074576,83.7473892174396,103.433777665814,106.062672909175,121.203488856391,135.852062425248,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,78.9285626083828,96.7667414425583,103.024688843419,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Viet Nam,VNM,..,104.852116328377,339.647538359347,357.863855670395,403.118879328577,451.642697524814,495.953927921472,531.464312653653,474.055322408788,536.33786237756,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Yemen, Rep.",YEM,..,128.947244759251,164.53443403417,102.291281937741,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Zambia,ZMB,..,72.2137527082661,132.622737599962,148.508229677396,148.49374850865,162.356975674992,167.32097039851,237.358528564375,212.098110669124,235.549765436853,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Zimbabwe,ZWE,..,..,208.45955771482,194.987070269059,196.284092824641,143.922443528468,111.07843608745,72.0159647364546,60.2153606832406,63.1369666667997,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Africa Eastern and Southern,AFE,..,115.294230335164,210.259832361371,213.939139805361,222.347651895572,213.392545924477,210.912168061908,216.093237686663,209.985744305289,219.049182324655,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Africa Western and Central,AFW,..,76.2973941940491,151.985953160496,157.643506238692,153.389700156668,155.614570902702,143.568932092679,147.946417027309,161.1191081943,184.267497860374,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Arab World,ARB,..,387.552013274158,766.973122071471,772.078787021035,852.042953461676,860.888103901491,815.855787261754,834.473390982967,898.642932370772,888.463481451456,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Caribbean small states,CSS,..,440.693410408154,804.806713041703,824.106765654278,839.136122079153,925.510248939324,994.342128968844,1084.06670799194,1097.20914247462,1142.45930056429,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Central Europe and the Baltics,CEB,..,562.618352695545,1630.15288802424,1688.32848220717,1833.40137259202,1950.97786104703,2078.57783417017,2307.12853163506,2496.64346315462,2748.55533519453,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Early-demographic dividend,EAR,..,174.787515220374,369.302835577265,384.627116788636,400.355963502536,402.31249356125,408.046641136757,413.53614207564,430.858999275897,468.859525342088,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,East Asia & Pacific,EAS,..,279.835524201244,822.74846839124,865.680716354445,894.450522696496,936.776625816732,1007.32063448145,1089.70217027063,1155.71198820886,1244.93397585923,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,East Asia & Pacific (excluding high income),EAP,..,126.794455636085,512.987883916167,544.09324239669,571.477575431229,607.999483431888,669.024833439275,742.354514191853,803.909123067894,877.03568313674,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,126.807929900729,513.003353087358,544.112364452441,571.495327204573,608.017640433905,669.043594324023,742.373657350629,803.928478500403,877.055494775943,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Euro area,EMU,..,2147.51585466285,4043.0614377342,4146.14194270049,4382.05338308228,4577.94024059957,4773.69022888759,5099.74195748521,5373.11442660441,5765.72666200795,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Europe & Central Asia,ECS,..,1209.78247824644,2583.27819988916,2633.96478518814,2765.01120966275,2887.79586438261,3020.35004529927,3229.68620382172,3516.58572691847,3817.54046227829,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Europe & Central Asia (excluding high income),ECA,..,285.027619591395,780.395513865796,795.72144231415,842.588672137149,863.962878965341,884.63847393066,932.256438593825,1016.96742541607,1136.18903523029,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,341.760514482969,1062.07399868799,1059.19765008411,1103.87314918657,1170.02561169733,1244.50729742389,1348.73300302601,1587.05335404396,1760.17719271811,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,European Union,EUU,..,1814.79019983571,3606.98068031327,3704.25477616401,3924.23375822639,4108.96035550838,4294.28184382146,4599.20140885081,4859.96198458119,5231.26883483642,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Fragile and conflict affected situations,FCS,..,84.4404899922091,184.618684273381,186.101841549175,201.375580240864,201.151114248512,193.858173378226,191.665777270455,196.906304453131,212.191365454391,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Heavily indebted poor countries (HIPC),HPC,..,53.5007284049688,116.907904205854,120.203338358,127.175014064747,126.382655673417,126.593866644179,133.265144340147,135.4044263811,143.808871819694,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,High income,HIC,..,2247.97898154303,4649.05040992042,4815.99853075788,5008.07640789614,5195.46729696601,5411.05509676028,5680.35059734216,6201.35966719125,6513.89953501574,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,IBRD only,IBD,..,214.971087751903,573.968526263505,594.323352674574,616.606748765066,641.838363559325,681.147086396839,722.760996750533,775.41468276208,843.271771928156,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,IDA & IBRD total,IBT,..,182.108435490226,464.986143322159,480.56947218024,499.551052633745,517.083415851625,545.328169156677,577.31781508156,616.320952369057,669.344015699506,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,IDA blend,IDB,..,81.9474990887333,157.031990467822,163.905501141701,167.472234460479,172.23033813983,169.430894192246,175.075226836042,188.143986755198,219.756287780519,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,IDA only,IDX,..,53.1979070481393,125.55224360667,130.013033612826,137.501767898855,137.293446644817,139.924292417673,147.860963864781,150.582174786051,162.367015752082,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,IDA total,IDA,..,62.8467672836474,136.525187493348,141.802881775958,148.113586353116,149.55332109152,150.259345287896,157.374174362016,163.687860889537,182.361168603206,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Late-demographic dividend,LTE,..,245.755305626068,774.928082495548,801.750473847383,833.938227470229,888.396436642302,963.116354188192,1055.87840074457,1159.76252302445,1255.40172393955,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Latin America & Caribbean,LCN,..,574.881853738702,1142.75211984387,1184.8046236421,1185.79863486854,1257.67597845548,1292.77582215853,1267.61590116521,1302.07697365395,1402.96551008226,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Latin America & Caribbean (excluding high income),LAC,..,568.692710897879,1114.29997842542,1153.09382067397,1147.46729254265,1213.08946413242,1243.23048704046,1271.70646395251,1305.58564681497,1405.25136973767,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,575.218569859288,1111.31786257404,1145.2648777477,1159.91124113277,1233.69697578803,1269.56928599482,1244.06301547308,1278.61760888552,1373.75627187231,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Least developed countries: UN classification,LDC,..,40.8382786205083,110.918866981647,114.409950655754,122.5556304569,122.31685761435,122.600339250069,128.174829200386,130.746475638014,139.630581050841,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Low & middle income,LMY,..,170.478162429116,430.495897464774,448.176334151245,464.559773260149,478.04740875553,502.323295509202,532.009935787568,558.704439688259,606.466096816866,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Low income,LIC,..,46.8110506551795,100.985303322269,99.6449044665874,109.648409516503,105.894540538288,101.268675357839,104.277926592034,107.200096225359,111.273438214114,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lower middle income,LMC,..,93.0205744858175,203.798623405012,214.321148804412,221.291837594106,215.536601827381,222.292722216296,236.931645293263,243.796369518645,272.829680392091,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Middle East & North Africa,MEA,..,470.586371892194,908.76300414309,923.360085046497,1032.75120681091,1052.19443980133,1019.55247469455,986.663169474749,1033.26179347673,1065.94848746412,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Middle East & North Africa (excluding high income),MNA,..,327.748674451181,630.017567935,643.038030292814,728.917297370481,740.720172918323,727.638638405396,669.835615547114,634.85623626516,690.347939733732,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,327.748674451181,630.017567935,643.038030292814,728.917297370481,740.720172918323,727.638638405396,669.835615547114,634.85623626516,690.347939733732,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Middle income,MIC,..,179.681764782781,461.558941963277,481.604189561181,497.142658577397,513.551624815403,541.284167178376,574.342737170989,604.255054159088,657.401103102417,..,..
